article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
9046717024A0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9033910014C0,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
9046710005C0,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
9046705164C0,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
993642107083,12,honda,toyota,0.0,0.053738317757009345,0.0,0.0,0.002336448598130841,0.9439252336448598,0.0,0.0
941992409404,12,honda,toyota,0.0,0.031496062992125984,0.0,0.0,0.007874015748031496,0.9606299212598425,0.0,0.0
9046707071B3,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9710448003G0,12,honda,toyota,0.0,0.013679890560875513,0.0,0.0,0.0,0.9835841313269493,0.0,0.0027359781121751026
9046705164B0,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
9046710213C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9046705090B1,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
947000087100,12,honda,toyota,0.0,0.031496062992125984,0.0,0.0,0.007874015748031496,0.9606299212598425,0.0,0.0
9046706206C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
93600060140H,12,honda,toyota,0.0,0.07087827426810478,0.0,0.0,0.0,0.9291217257318952,0.0,0.0
9046710170C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9046707041C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
90919011848N,12,honda,toyota,0.0,0.013679890560875513,0.0,0.0,0.0,0.9835841313269493,0.0,0.0027359781121751026
9046717025C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9046710016C0,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
99364210708P,12,honda,toyota,0.0,0.012274959083469721,0.0,0.0,0.0,0.9770867430441899,0.0,0.010638297872340425
9046708186C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
940113020138,12,honda,toyota,0.0,0.0046168051708217915,0.0,0.0,0.032317636195752536,0.9621421975992613,0.0,0.0009233610341643582
941318111316,12,honda,toyota,0.0,0.003926701570680628,0.0,0.0,0.0549738219895288,0.9397905759162304,0.0,0.0013089005235602095
940113020474,12,honda,toyota,0.0,0.031496062992125984,0.0,0.0,0.007874015748031496,0.9606299212598425,0.0,0.0
90915300028T,12,honda,toyota,0.0,0.12788906009244994,0.0,0.0,0.0,0.8651771956856703,0.0,0.006933744221879815
9046709169C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
